Curso;codigo;X_DENGEN;D_DENOMINA;D_ESPECIFICA;D_TIPO;D_DOMICILIO;D_LOCALIDAD;cod_municipio;D_MUNICIPIO;D_PROVINCIA;C_POSTAL;N_TELEFONO;correo_e;N_LATITUD;N_LONGITUD;N_COUTMX;N_COUTMY;Infantil_2_ciclo;Primaria;ESO;Bachillerato;CCFF_Grado_Básico;CCFF_Grado_Medio;CCFF_Grado_Superior;Cur_Especialización_FP_Grado_Superior
22;18002140;20;Centro Docente Privado;Virgen del Espino;Privado;C/ San José Obrero, s/n;Chauchina;18059;Chauchina;Granada;18330;958446058;direccion@colegiovirgendelespino.org;37,20196654550703;-3,767511248588562;431890,3599;4117553,389;BIL ING;BIL ING;BIL ING;;;;;
22;18002231;2;Colegio de Educación Primaria;Virgen de la Cabeza;Público;C/ San Ramón, s/n;Churriana de la Vega;18062;Churriana de la Vega;Granada;18194;958893821;18002231.edu@juntadeandalucia.es;37,143780859;-3,640764124;443094,5337;4111014,781;;BIL ING;;;;;;
22;18002243;34;Instituto de Educación Secundaria;Federico García Lorca;Público;C/ San Ramón, 10;Churriana de la Vega;18062;Churriana de la Vega;Granada;18194;958893827;18002243.edu@juntadeandalucia.es;37,14362446102678;-3,639993667602539;443162,8407;4110996,969;;;BIL ING;BIL ING;;;;
22;18002322;12;Colegio de Educación Infantil y Primaria;Federico García Lorca;Público;Cmo. de la Ermita, s/n;Dílar;18068;Dílar;Granada;18152;958893833;18002322.edu@juntadeandalucia.es;37,06688930242894;-3,5942459106445312;447172,426;4102457,787;BIL ING;BIL ING;;;;;;
22;18002486;12;Colegio de Educación Infantil y Primaria;Federico García Lorca;Público;C/ D. Francisco Giner de los Ríos, s/n;Fuente Vaqueros;18079;Fuente Vaqueros;Granada;18340;958893118;18002486.edu@juntadeandalucia.es;37,223126131;-3,783632984;430479,0967;4119912,545;BIL ING;BIL ING;;;;;;
22;18002693;12;Colegio de Educación Infantil y Primaria;San Juan de Dios;Público;Avda. de Maracena, 111;Granada;18087;Granada;Granada;18014;958893367;18002693.edu@juntadeandalucia.es;37,20107352332477;-3,625187873840332;444519,7625;4117361,503;BIL ING;BIL ING;;;;;;
22;18002711;20;Centro Docente Privado;Cerrillo de Maracena;Privado;Avda. de Maracena, 135;Granada;18087;Granada;Granada;18014;958161308;"cc-cerrillomaracena@telefonica.net;admin@colegiocerrillodemaracena.org";37,203408088;-3,627080965;444353,4785;4117621,607;BIL ING;BIL ING;;;;;;
22;18002784;20;Centro Docente Privado;Santo Tomás de Villanueva;Privado;C/ SantoTomás de Villanueva, 17;Granada;18087;Granada;Granada;18004;958202261;direccion@agustinosgranada.es;37,18003103510192;-3,6151885986328125;445391,973;4115021,272;BIL ING;BIL ING;BIL ING;;;;;
22;18002814;20;Centro Docente Privado;Nuestra Señora de la Consolación;Privado;C/ Arzobispo Guerrero, 23;Granada;18087;Granada;Granada;18015;958202714;direccion@colegioconsolacion.es;37,192731084;-3,62627158;444417,4754;4116436,638;;BIL ING;;;;;;
22;18002841;20;Centro Docente Privado;Dulce Nombre de María;Privado;Paseo de los Basilios, 2;Granada;18087;Granada;Granada;18008;958184040;infogranadagenil@escolapiosemaus.org;37,168574339;-3,594749175;447198,3513;4113738,71;BIL ING;BIL ING;;;;;;
22;18002851;20;Centro Docente Privado;Inmaculada Niña;Privado;Cmo. Bajo de Huétor, 49;Granada;18087;Granada;Granada;18008;958120605;inmaculadang@planalfa.es;37,15922209663144;-3,588409423828125;447754,761;4112697,681;BIL ING;BIL ING;BIL ING;;;;;
22;18002875;20;Centro Docente Privado;La Inmaculada;Privado;C/ Carril del Picón, 5;Granada;18087;Granada;Granada;18002;958283211;direcciongranada@maristasmediterranea.com;37,176401051;-3,604892147;446303,3912;4114612,687;;BIL ING;BIL ING;;;;;
22;18002917;20;Centro Docente Privado;Santa Marta;Privado;C/ Concha Espina, 20;Granada;18087;Granada;Granada;18007;958813606;martatitos@colegiosantamarta.es;37,157463562;-3,601250148;446613,3772;4112509,742;;BIL ING;;;;;;
22;18002930;20;Centro Docente Privado;La Presentación de Nuestra Señora;Privado;C/ Gran Capitán, 14;Granada;18087;Granada;Granada;18002;958201911;secretariagranada@lapresentacion.com;37,17812905909927;-3,604741394519806;446317,9965;4114804,304;BIL ING;BIL ING;BIL ING;;;;;
22;18002966;20;Centro Docente Privado;La Asunción;Privado;C/ Martínez de la Rosa, 5;Granada;18087;Granada;Granada;18002;958201731;secretaria@asunciongranada.es;37,17697930206775;-3,6070775985717773;446109,7962;4114678,077;BIL ING;BIL ING;BIL ING;;;;;
22;18002991;20;Centro Docente Privado;Nuestra Señora de las Mercedes;Privado;Plaza Padre Suárez, 4;Granada;18087;Granada;Granada;18009;958221332;nsmercedesgr@planalfa.es;37,174545556;-3,595730898;447115,355;4114401,693;BIL ING;BIL ING;BIL ING;;;;;
22;18003004;34;Instituto de Educación Secundaria;Arabuleila;Público;C/ Maestro Diego Montes, 2;Cúllar Vega;18057;Cúllar Vega;Granada;18195;958893507;18003004.edu@juntadeandalucia.es;37,15946150894593;-3,6772871017456054;439863,3525;4112776,893;;;BIL ING;;;;;
22;18003016;20;Centro Docente Privado;El Carmelo;Privado;C/ Francisco Palau y Quer, 19;Granada;18087;Granada;Granada;18006;958812611;dirgeneral@elcarmelogranada.es;37,155107431;-3,607244983;446079,4009;4112251,749;;BIL ING;;;;;;
22;18003028;20;Centro Docente Privado;Regina Mundi;Privado;C/ Arabial, 63;Granada;18087;Granada;Granada;18004;958250750;info@colegioreginamundi.com;37,17406422626674;-3,610210418701172;445829,6121;4114356,469;BIL ING;BIL ING;BIL ING;;;;;
22;18003065;20;Centro Docente Privado;Sagrada Familia;Privado;C/ Santa Bárbara, 14;Granada;18087;Granada;Granada;18001;958205111;18003065.edu@juntadeandalucia.es;37,182373177955135;-3,6045026779174804;446342,1893;4115275,004;BIL ING;BIL ING;;;;;;
22;18003089;20;Centro Docente Privado;Compañía de María;Privado;Avda. de Andalucia, 10;Granada;18087;Granada;Granada;18014;958204211;administracion@ciamariagranada.org;37,18832223618301;-3,611626625061035;445714,0942;4115939,039;BIL ING;BIL ING;BIL ING;;;;;
22;18003302;12;Colegio de Educación Infantil y Primaria;Santa Juliana;Público;C/ Virgen del Monte, s/n;Granada;18087;Granada;Granada;18015;958893431;18003302.edu@juntadeandalucia.es;37,191100012354674;-3,627365827560425;444319,1606;4116256,332;BIL ING;BIL ING;;;;;;
22;18003405;20;Centro Docente Privado;Virgen de las Angustias;Privado;C/ Carrera del Genil, 42;Granada;18087;Granada;Granada;18005;958225971;;37,171612206;-3,59828725;446886,3652;4114077,701;BIL ING;BIL ING;;;;;;
22;18003442;12;Colegio de Educación Infantil y Primaria;Andrés Segovia;Público;Avda. Duque S. Pedro de Galatino, 10;Granada;18087;Granada;Granada;18006;958893404;18003442.edu@juntadeandalucia.es;37,162673881;-3,59761989;446939,3627;4113085,727;BIL ING;BIL ING;;;;;;
22;18003481;20;Centro Docente Privado;Santa María Micaela;Privado;C/ Dr. Medina Olmos, 9;Granada;18087;Granada;Granada;18015;958272761;stamicaela2@gmail.com;37,19139915138617;-3,6251986026763916;444511,7301;4116288,247;BIL ING;BIL ING;;;;;;
22;18003612;20;Centro Docente Privado;San Juan Bosco;Privado;C/ Almuñécar, 9;Granada;18087;Granada;Granada;18006;958811611;secretaria.granadasjb@salesianos.edu;37,15900833499561;-3,6037302017211914;446394,2551;4112682,515;BIL ING;;;;;;;
22;18003703;12;Colegio de Educación Infantil y Primaria;Profesor Tierno Galván;Público;C/ Agustina de Aragón, 2;Granada;18087;Granada;Granada;18005;958893124;18003703.edu@juntadeandalucia.es;37,16831923153804;-3,5990524291992187;446816,1271;4113712,814;BIL ING;BIL ING;;;;;;
22;18003715;12;Colegio de Educación Infantil y Primaria;Los Cármenes;Público;C/ Virgen del Pilar, 1;Granada;18087;Granada;Granada;18012;671565924;18003715.edu@juntadeandalucia.es;37,188527367763804;-3,6043310165405273;446361,7793;4115957,643;BIL ING;BIL ING;;;;;;
22;18003727;12;Colegio de Educación Infantil y Primaria;Jardín de la Reina;Público;Avda. Mediterráneo, 5;Granada;18087;Granada;Granada;18006;958893234;18003727.edu@juntadeandalucia.es  jardindelareina@gmail.com;37,16346300252506;-3,6037731170654297;446393,5904;4113176,731;BIL ING;BIL ING;;;;;;
22;18003739;20;Centro Docente Privado;Nuestra Señora del Rosario;Privado;C/ Santiago, 36;Granada;18087;Granada;Granada;18009;958229189;nsrosario.granada@gmail.com;37,171076544;-3,591874041;447455,3398;4114014,703;BIL ING;BIL ING;BIL ING;;;;;
22;18003740;12;Colegio de Educación Infantil y Primaria;Gallego Burín;Público;Avda. Dílar. Bda. Zaidín;Granada;18087;Granada;Granada;18007;958893378;18003740.edu@juntadeandalucia.es;37,150403628;-3,599888028;446729,3719;4111725,763;BIL ING;BIL ING;;;;;;
22;18003752;12;Colegio de Educación Infantil y Primaria;Eugenia de Montijo;Público;C/ Actriz Fabiana Laura, s/n;Granada;18087;Granada;Granada;18015;958893449;18003752.edu@juntadeandalucia.es;37,18719400252849;-3,62823486328125;444239,1578;4115823,515;BIL ING;BIL ING;;;;;;
22;18003764;12;Colegio de Educación Infantil y Primaria;José Hurtado;Público;C/ Molinos, 55;Granada;18087;Granada;Granada;18009;958893484;18003764.edu@juntadeandalucia.es;37,171807316143166;-3,5907697677612304;447553,8797;4114095,162;BIL ING;BIL ING;;;;;;
22;18003791;20;Centro Docente Privado;Juan XXIII-Zaidín;Privado;Cmo. de Santa Juliana, 5;Granada;18087;Granada;Granada;18016;958812411;secretaria@juanxxiiizaidin.com;37,1513552702818;-3,6045455932617187;446316,4442;4111833,962;BIL ING;;;;;;;
22;18003831;20;Centro Docente Privado;San Agustín;Privado;C/ Dr. Barraquer, 4;Granada;18087;Granada;Granada;18012;958276229;c-sanagustin@colegiosanagustin.org.es;37,187330759020725;-3,607635498046875;446067,6316;4115826,768;BIL ING;BIL ING;;;;;;
22;18003855;20;Centro Docente Privado;Jesús y María-Cristo de la Yedra;Privado;Paseo de la Cartuja, 2-4;Granada;18087;Granada;Granada;18011;958160060;d.general.cristo@jesus-maria.net;37,188611077;-3,600291519;446720,3728;4115964,651;BIL ING;;;;;;;
22;18003879;20;Centro Docente Privado;Ave María-La Quinta;Privado;Avda. de Cervantes, 4;Granada;18087;Granada;Granada;18008;958123152;direccion@laquinta.amgr.es;37,16582275841331;-3,5898685455322265;447629,7576;4113430,749;BIL ING;BIL ING;BIL ING;;;;;
22;18003880;12;Colegio de Educación Infantil y Primaria;Inmaculada del Triunfo;Público;Avda. Capitán Moreno, 7;Granada;18087;Granada;Granada;18010;958893486;18003880.edu@juntadeandalucia.es;37,18247575189459;-3,6003077030181884;446714,626;4115284,017;BIL ING;BIL ING;;;;;;
22;18004094;20;Centro Docente Privado;Virgen de Gracia;Privado;C/ Músico Vicente Zarzo, s/n;Granada;18087;Granada;Granada;18002;958260816;direccion@colegiovirgendegracia.org;37,172903613;-3,604909321;446299,3913;4114224,697;BIL ING;BIL ING;BIL ING;BIL ING;;;;
22;18004148;34;Instituto de Educación Secundaria;Escultor Sánchez Mesa;Público;C/ Severo Ochoa, s/n;Villa de Otura;18149;Villa de Otura;Granada;18630;958893220;18004148.edu@juntadeandalucia.es;37,09140371607078;-3,6390066146850586;443211,5098;4105203,147;;;BIL ING;;;;;
22;18004151;12;Colegio de Educación Infantil y Primaria;Francisco Ayala;Público;C/ Río Beiro, s/n;Ogíjares;18145;Ogíjares;Granada;18151;958893176;18004151.edu@juntadeandalucia.es;37,12364384342357;-3,6055970191955566;446203,4587;4108760,32;BIL ING;BIL ING;;;;;;
22;18004185;20;Centro Docente Privado;Ave María-San Isidro;Privado;C/ Concepción Arenal, 20;Granada;18087;Granada;Granada;18013;958162628;sanisidro@sanisidro.amgr.es;37,191505986467355;-3,604867458343506;446316,2749;4116288,39;;BIL ING;;;;;;
22;18004227;20;Centro Docente Privado;Amor de Dios;Privado;C/ Fray Juan Sánchez Cotán , 40;Granada;18087;Granada;Granada;18011;958154762;18004227.edu@juntadeandalucia.es;37,206700308;-3,604108426;446394,3875;4117973,598;;BIL ING;;;;;;
22;18004239;20;Centro Docente Privado;San José;Privado;C/ Periodista Luis de Vicente, 15;Granada;18087;Granada;Granada;18011;958156027;18004239.edu@juntadeandalucia.es;37,200620976;-3,599586585;446791,3698;4117296,616;BIL ING;;;;;;;
22;18004252;20;Centro Docente Privado;San Isidoro;Privado;C/ Profesor Luis Molina Gómez, 1;Granada;18087;Granada;Granada;18004;958202108;info@cisidoro.com;37,1751851759822;-3,6115072667598724;445715,2874;4114481,567;BIL ING;BIL ING;;;;;;
22;18004264;34;Instituto de Educación Secundaria;Padre Suárez;Público;C/ Gran Vía de Colón, 61;Granada;18087;Granada;Granada;18001;958893120;18004264.edu@juntadeandalucia.es;37,182787746770934;-3,6019599437713623;446568,1858;4115319,559;;;BIL ING;BIL ING;;;;
22;18004276;34;Instituto de Educación Secundaria;Ángel Ganivet;Público;C/ Santa Bárbara, 15;Granada;18087;Granada;Granada;18001;958893353;18004276.edu@juntadeandalucia.es;37,18203767472184;-3,6047011613845825;446324,3336;4115237,896;;;PLURIL FRA/ING;BIL FRA;;;;
22;18004291;34;Instituto de Educación Secundaria;Padre Manjón;Público;C/ Gonzalo Gallas, s/n;Granada;18087;Granada;Granada;18003;958893493;18004291.edu@juntadeandalucia.es;37,181262495;-3,611329488;445735,4166;4115155,672;;;BIL ING;;;;;
22;18004355;441;Centro público integrado de formación profesional;Hurtado de Mendoza;Público;C/ Francisco Palau y Quer, 17;Granada;18087;Granada;Granada;18006;958894637;18004355.edu@juntadeandalucia.es;37,15540849825383;-3,6064016819000244;446154,4965;4112284,67;;;;;;;BIL ING;
22;18004458;34;Instituto de Educación Secundaria;Virgen de las Nieves;Público;Avda. de Andalucía, 38;Granada;18087;Granada;Granada;18014;958893380;"18004458.edu@juntadeandalucia.es; direccion@virgendelasnieves.es";37,19126240226168;-3,6179566383361816;445154,3843;4116268,861;;;BIL ING;BIL ING;;;;
22;18004461;12;Colegio de Educación Infantil y Primaria;Fuentenueva;Público;C/ Gonzalo Gallas, s/n;Granada;18087;Granada;Granada;18003;958893536;18004461.edu@juntadeandalucia.es;37,182340032;-3,61212674;445665,4197;4115275,669;BIL ING;BIL ING;;;;;;
22;18004495;12;Colegio de Educación Infantil y Primaria;Virgen de las Nieves;Público;C/ Trevenque, 2. Ctra. de la Sierra;Granada;18087;Granada;Granada;18008;958893214;18004495.edu@juntadeandalucia.es;37,165993752353984;-3,5870361328125;447881,3472;4113448,158;BIL ING;BIL ING;;;;;;
22;18004525;20;Centro Docente Privado;Mulhacén;Privado;Ctra. de Pinos Puente, s/n;Granada;18087;Granada;Granada;18015;958806800;secretaria.mulhacen@attendis.com;37,19929599318304;-3,650679588317871;442256,2043;4117179,535;;BIL ING;BIL ING;;;;;
22;18004562;20;Centro Docente Privado;Monaita;Privado;Ctra. de Pinos Puente, s/n;Granada;18087;Granada;Granada;18015;958806940;carmela.perez@monaita-mulhacen.com;37,20497026985313;-3,6534690856933593;442012,9919;4117810,737;BIL ING;BIL ING;BIL ING;;;;;
22;18004653;20;Centro Docente Privado;La Presentación de Nuestra Señora;Privado;Plaza de la Virgen, 12;Guadix;18089;Guadix;Granada;18500;958660298;secretariaguadix@lapresentacion.com;37,296807472;-3,133291211;488186,5264;4127807,341;BIL ING;BIL ING;BIL ING;;;;;
22;18004665;20;Centro Docente Privado;Divina Infantita;Privado;Plaza de los Huertos,  s/n;Guadix;18089;Guadix;Granada;18500;958662452;18004665.edu@juntadeandalucia.es;37,300727607070556;-3,1372350454330444;487837,6192;4128242,737;BIL ING;BIL ING;BIL ING;;;;;
22;18004689;20;Centro Docente Privado;Padre Poveda;Privado;C/ Ermita Nueva, 92;Guadix;18089;Guadix;Granada;18500;958660676;direccion@ppovedag.redcentrosit.es;37,294075147;-3,142041273;487410,561;4127505,349;;BIL ING;;;;;;
22;18004744;12;Colegio de Educación Infantil y Primaria;Medina Olmos;Público;C/ San Miguel, 48;Guadix;18089;Guadix;Granada;18500;600149183;18004744.edu@juntadeandalucia.es;37,299405893;-3,138982358;487682,5489;4128096,333;BIL ING;BIL ING;;;;;;
22;18004768;12;Colegio de Educación Infantil y Primaria;Ruiz del Peral;Público;C/ Marbella, s/n;Guadix;18089;Guadix;Granada;18500;958699933;18004768.edu@juntadeandalucia.es;37,29803921609358;-3,143441677093506;487287,1071;4127945,306;BIL ING;BIL ING;;;;;;
22;18004793;34;Instituto de Educación Secundaria;Pedro Antonio de Alarcón;Público;C/ Venus de Paulenca, s/n;Guadix;18089;Guadix;Granada;18500;958699900;18004793.edu@juntadeandalucia.es;37,300919631320426;-3,144611120223999;487183,9508;4128265,014;;;BIL ING;;;BIL ING;BIL ING;
22;18004801;34;Instituto de Educación Secundaria;Padre Poveda;Público;Avda. Mariana Pineda, s/n;Guadix;18089;Guadix;Granada;18500;958660620;18004801.edu@juntadeandalucia.es;37,30385540769133;-3,1391555070877075;487667,9299;4128589,98;;;BIL ING;;;;BIL ING;
22;18004859;12;Colegio de Educación Infantil y Primaria;Clara Campoamor;Público;Avda. de Andalucía, s/n;Atarfe;18022;Atarfe;Granada;18230;958893863;18004859.edu@juntadeandalucia.es;37,22352832731786;-3,6821365356445312;439483,9162;4119887,486;BIL ING;BIL ING;;;;;;
22;18005086;12;Colegio de Educación Infantil y Primaria;Cervantes;Público;C/ San Juan Bosco, s/n;Huéscar;18098;Huéscar;Granada;18830;958729907;18005086.edu@juntadeandalucia.es;37,80482513898109;-2,5458240509033203;539980,99;4184257,458;BIL ING;BIL ING;;;;;;
22;18005141;34;Instituto de Educación Secundaria;La Sagra;Público;Avda. Granada, s/n;Huéscar;18098;Huéscar;Granada;18830;958729914;18005141.edu@juntadeandalucia.es;37,804375862456034;-2,544558048248291;540092,6794;4184208,153;;;BIL ING;BIL ING;;;;
22;18005153;34;Instituto de Educación Secundaria;Alquivira;Público;C/ San Juan Bosco, 1;Huéscar;18098;Huéscar;Granada;18830;958729920;18005153.edu@juntadeandalucia.es;37,80422327735408;-2,5458455085754394;539979,4256;4184190,673;;;BIL ING;;;;;
22;18005220;34;Instituto de Educación Secundaria;Manuel Cañadas;Público;C/ Pintor Velázquez, s/n;Moraleda de Zafayona;18138;Moraleda de Zafayona;Granada;18370;958894444;18005220.edu@juntadeandalucia.es;37,170165884620566;-3,9641761779785156;414401,8486;4114184,869;;;BIL ING;;;;;
22;18005232;12;Colegio de Educación Infantil y Primaria;Padre Manjón;Público;C/ Gral. Parrizas Ropero, 14;Huétor Tájar;18100;Huétor Tájar;Granada;18360;958338935;colegiopadremanjon@gmail.com;37,197988248;-4,049136401;406893,1467;4117351,608;BIL ING;BIL ING;;;;;;
22;18005268;12;Colegio de Educación Infantil y Primaria;Ntra. Sra. de las Angustias;Público;C/ Martín Recuerda, 9;Huétor Vega;18101;Huétor Vega;Granada;18198;958893845;18005268.edu@juntadeandalucia.es;37,14671709335554;-3,570021539926529;449379,1119;4111300,435;BIL ING;BIL ING;;;;;;
22;18005402;12;Colegio de Educación Infantil y Primaria;Federico García Lorca;Público;Plaza 1 de Mayo, s/n;Tocón;18102;Íllora;Granada;18380;958893517;18005402.edu@juntadeandalucia.es;37,240210027;-3,965090667;414399,8132;4121956,488;BIL ING;BIL ING;;;;;;
22;18005852;361;Escuela Infantil;La Viña;Público;C/ Don Quijote de la Mancha, s/n;Cúllar Vega;18057;Cúllar Vega;Granada;18195;958894743;18005852.edu@juntadeandalucia.es;37,15916224343434;-3,676578998565674;439925,9893;4112743,244;BIL ING;;;;;;;
22;18005876;12;Colegio de Educación Infantil y Primaria;Caminillo;Público;C/ Mariana Pineda, 21;Loja;18122;Loja;Granada;18300;958338900;18005876.edu@juntadeandalucia.es;37,16366820161399;-4,147038459777832;398158,3387;4113644,737;BIL ING;BIL ING;;;;;;
22;18005888;12;Colegio de Educación Infantil y Primaria;Elena Martín Vivaldi;Público;C/ Espartera, s/n;Granada;18087;Granada;Granada;18014;958893979;18005888.edu@juntadeanadlucia.es;37,19698855989355;-3,618900775909424;445074,7365;4116904,66;BIL ING;BIL ING;;;;;;
22;18005979;12;Colegio de Educación Infantil y Primaria;Victoria;Público;Avda. Los Ángeles, 18;Loja;18122;Loja;Granada;18300;958338596;ceipvictoria@yahoo.es;37,165258475664274;-4,147446155548096;398124,2742;4113821,603;BIL ING;BIL ING;;;;;;
22;18005980;34;Instituto de Educación Secundaria;Virgen de la Caridad;Público;C/ Cervantes, s/n;Loja;18122;Loja;Granada;18300;958338603;18005980.edu@juntadeandalucia.es;37,173234990608606;-4,154409170150757;397516,8157;4114714,042;;;BIL ING;BIL ING;;;;
22;18006212;20;Centro Docente Privado;Sagrado Corazón;Privado;C/ Horno, 15;Maracena;18127;Maracena;Granada;18200;958420926;18006212.edu@juntadeandalucia.es;37,2084652068811;-3,6336958408355713;443770,2269;4118186,544;;BIL ING;BIL ING;;;;;
22;18006455;12;Colegio de Educación Infantil y Primaria;Miguel de Cervantes;Público;C/ Cádiz, s/n;Molvízar;18133;Molvízar;Granada;18611;958649681;18006455.edu@juntadeandalucia.es;36,787254623;-3,610101407;445564,4191;4071445,821;BIL ING;BIL ING;;;;;;
